"language","frequency","word","translation"
"Latvian",26,"jā","yes"
"Latvian",27,"nē","no"
"Latvian",28,"ja","if"
"Latvian",29,"mani","me"
"Latvian",30,"bija","was"
"Latvian",31,"esmu","I"
"Latvian",32,"esi","re"
"Latvian",33,"viņa","his"
"Latvian",34,"tevi","you"
"Latvian",35,"viņu","their"
"Latvian",36,"mums","us"
"Latvian",37,"tad","then"
"Latvian",38,"tikai","only"
"Latvian",39,"kad","when"
"Latvian",40,"viņi","they"
"Latvian",41,"arī","also"
"Latvian",42,"ne","not"
"Latvian",43,"jums","you"
"Latvian",44,"nu","now"
"Latvian",45,"viss","everything"
"Latvian",46,"kur","where"
"Latvian",47,"pie","to"
"Latvian",48,"jau","already"
"Latvian",49,"tik","so"
"Latvian",50,"šeit","here"
"Latvian",51,"tur","there"
"Latvian",52,"būs","will"
"Latvian",53,"vēl","more"
"Latvian",54,"visu","the"
"Latvian",55,"tagad","now"
"Latvian",56,"te","here"
"Latvian",57,"pēc","after"
"Latvian",58,"kaut","something"
"Latvian",59,"viņam","him"
"Latvian",60,"ļoti","very"
"Latvian",61,"savu","their"
"Latvian",62,"būtu","would"
"Latvian",63,"taču","but"
"Latvian",64,"mūsu","our"
"Latvian",65,"šo","this"
"Latvian",66,"gan","and"
"Latvian",67,"paldies","thank you"
"Latvian",68,"mans","my"
"Latvian",69,"lūdzu","please"
"Latvian",70,"jo","because"
"Latvian",71,"kāpēc","why"
"Latvian",72,"zini","Know"
"Latvian",73,"jūsu","your"
"Latvian",74,"daudz","much"
"Latvian",75,"tās","its"
"Latvian",76,"kāds","what"
"Latvian",77,"ak","oh"
"Latvian",78,"cik","how"
"Latvian",79,"mana","my"
"Latvian",80,"zinu","I know"
"Latvian",81,"tam","the"
"Latvian",82,"līdz","to"
"Latvian",83,"šī","this"
"Latvian",84,"varbūt","maybe"
"Latvian",85,"pa","by"
"Latvian",86,"kungs","Mr."
"Latvian",87,"esam","are"
"Latvian",88,"nekad","never"
"Latvian",89,"būt","be"
"Latvian",90,"dievs","god"
"Latvian",91,"visi","everyone"
"Latvian",92,"var","can"
"Latvian",93,"pat","even"
"Latvian",94,"viens","one"
"Latvian",95,"domāju","I think"
"Latvian",96,"esat","are"
"Latvian",97,"varētu","to"
"Latvian",98,"nezinu","I do not know"
"Latvian",99,"kurš","which"
"Latvian",100,"tiešām","really"
"Latvian",101,"neesmu","am"
"Latvian",102,"vairs","no"
"Latvian",103,"vien","as"
"Latvian",104,"tie","they"
"Latvian",105,"šis","this"
"Latvian",106,"vienkārši","simply"
"Latvian",107,"aiziet","leave"
"Latvian",108,"kārtībā","order"
"Latvian",109,"tieši","directly"
"Latvian",110,"atpakaļ","back"
"Latvian",111,"iet","go"
"Latvian",112,"varu","I"
"Latvian",113,"nāc","Come"
"Latvian",114,"kādu","some"
"Latvian",115,"pats","himself"
"Latvian",116,"prom","away"
"Latvian",117,"domā","think"
"Latvian",118,"neko","anything"
"Latvian",119,"pirms","before"
"Latvian",120,"gribu","will"
"Latvian",121,"tāpēc","therefore"
"Latvian",122,"manu","my"
"Latvian",123,"viņiem","them"
"Latvian",124,"nekas","nothing"
"Latvian",125,"protams","of course"
"Latvian",126,"vajag","need"
"Latvian",127,"mūs","us"
"Latvian",128,"kopā","together"
"Latvian",129,"vienu","one"
"Latvian",130,"tava","your"
"Latvian",131,"bez","free"
"Latvian",132,"vienmēr","always"
"Latvian",133,"nevaru","I can not"
"Latvian",134,"vairāk","more"
"Latvian",135,"pret","against"
"Latvian",136,"gribi","want"
"Latvian",137,"ej","Go"
"Latvian",138,"kādēļ","why"
"Latvian",139,"notiek","occurs"
"Latvian",140,"tavs","your"
"Latvian",141,"cilvēki","people"
"Latvian",142,"dari","do"
"Latvian",143,"vari","can"
"Latvian",144,"neviens","no"
"Latvian",145,"dēļ","of"
"Latvian",146,"tavu","your"
"Latvian",147,"sevi","themselves"
"Latvian",148,"biju","I was"
"Latvian",149,"teica","said"
"Latvian",150,"patīk","love"
"Latvian",151,"laiku","time"
"Latvian",152,"viņai","her"
"Latvian",153,"labāk","better"
"Latvian",154,"ārā","out"
"Latvian",155,"viņus","them"
"Latvian",156,"manis","I"
"Latvian",157,"viņas","her"
"Latvian",158,"nebija","was"
"Latvian",159,"mājās","home"
"Latvian",160,"laika","time"
"Latvian",161,"labs","good"
"Latvian",162,"piedod","forgive"
"Latvian",163,"trīs","three"
"Latvian",164,"tāds","such"
"Latvian",165,"nekā","than"
"Latvian",166,"kāda","what"
"Latvian",167,"atkal","again"
"Latvian",168,"tika","was"
"Latvian",169,"vecīt","Man"
"Latvian",170,"šīs","this"
"Latvian",171,"darīt","do"
"Latvian",172,"laiks","time"
"Latvian",173,"ejam","go"
"Latvian",174,"laikā","during"
"Latvian",175,"tēvs","father"
"Latvian",176,"teicu","said"
"Latvian",177,"ser","ser"
"Latvian",178,"nevar","can not"
"Latvian",179,"viena","one"
"Latvian",180,"šodien","today"
"Latvian",181,"šķiet","it seems"
"Latvian",182,"iekšā","in"
"Latvian",183,"neesi","Not"
"Latvian",184,"naudu","Money"
"Latvian",185,"šurp","here"
"Latvian",186,"pagaidi","Wait"
"Latvian",187,"kuru","whom"
"Latvian",188,"tos","the"
"Latvian",189,"dienu","day"
"Latvian",190,"tevis","thee"
"Latvian",191,"tātad","hence"
"Latvian",192,"hei","hey"
"Latvian",193,"pārāk","too"
"Latvian",194,"bijis","been"
"Latvian",195,"tiem","the"
"Latvian",196,"sveiks","safe"
"Latvian",197,"cilvēku","people"
"Latvian",198,"visiem","All"
"Latvian",199,"zināt","know"
"Latvian",200,"sauc","called"
"Latvian",201,"tajā","the"
"Latvian",202,"tiek","are"
"Latvian",203,"tādu","the"
"Latvian",204,"lieliski","great"
"Latvian",205,"savas","their"
"Latvian",206,"draugs","friend"
"Latvian",207,"šajā","this"
"Latvian",208,"teikt","say"
"Latvian",209,"mīlu","Love"
"Latvian",210,"notika","held"
"Latvian",211,"varam","can"
"Latvian",212,"saka","says"
"Latvian",213,"laikam","probably"
"Latvian",214,"citu","another"
"Latvian",215,"tāpat","like"
"Latvian",216,"dēls","son"
"Latvian",217,"nozīmē","means"
"Latvian",218,"jābūt","be"
"Latvian",219,"runā","speech"
"Latvian",220,"noteikti","certainly"
"Latvian",221,"redzi","vision"
"Latvian",222,"kamēr","while"
"Latvian",223,"tēt","Dad"
"Latvian",224,"manas","my"
"Latvian",225,"katru","each"
"Latvian",226,"visus","All"
"Latvian",227,"lietas","things"
"Latvian",228,"gadus","years"
"Latvian",229,"nebūtu","not"
"Latvian",230,"rokas","manual"
"Latvian",231,"redzēt","see"
"Latvian",232,"kam","with"
"Latvian",233,"pateikt","say"
"Latvian",234,"iespējams","possible"
"Latvian",235,"cilvēks","man"
"Latvian",236,"taisnība","right"
"Latvian",237,"gadu","year"
"Latvian",238,"visas","All"
"Latvian",239,"grib","wants"
"Latvian",240,"jauki","nice"
"Latvian",241,"tāda","the"
"Latvian",242,"vietā","instead"
"Latvian",243,"negribu","do not care"
"Latvian",244,"divi","two"
"Latvian",245,"vajadzētu","should"
"Latvian",246,"atvainojiet","Sorry"
"Latvian",247,"sev","yourself"
"Latvian",248,"dzīvi","Life"
"Latvian",249,"naudas","monetary"
"Latvian",250,"džek","Jack"
"Latvian",251,"pasaules","World"
"Latvian",252,"cilvēkiem","people"
"Latvian",253,"saki","say"
"Latvian",254,"paskaties","look"
"Latvian",255,"klau","clause"
"Latvian",256,"it","in"
"Latvian",257,"vīrs","husband"
"Latvian",258,"joprojām","still"
"Latvian",259,"izskatās","look"
"Latvian",260,"pareizi","correctly"
"Latvian",261,"starp","between"
"Latvian",262,"noticis","occurred"
"Latvian",263,"priekšu","Forward"
"Latvian",264,"ilgi","long"
"Latvian",265,"patiesībā","in fact"
"Latvian",266,"augšā","up"
"Latvian",267,"nevis","than"
"Latvian",268,"būšu","will"
"Latvian",269,"nevajag","not"
"Latvian",270,"gandrīz","almost"
"Latvian",271,"žēl","sorry"
"Latvian",272,"līdzi","up"
"Latvian",273,"tomēr","however"
"Latvian",274,"kundze","Mrs."
"Latvian",275,"savā","its"
"Latvian",276,"vārds","name"
"Latvian",277,"ātri","fast"
"Latvian",278,"dod","gives"
"Latvian",279,"priekš","front"
"Latvian",280,"darbu","work"
"Latvian",281,"tūlīt","immediately"
"Latvian",282,"reizi","time"
"Latvian",283,"saproti","realize"
"Latvian",284,"nāk","come"
"Latvian",285,"aiz","behind"
"Latvian",286,"dieva","god"
"Latvian",287,"oh","oh"
"Latvian",288,"lūk","there"
"Latvian",289,"liekas","feel"
"Latvian",290,"velna","Devil"
"Latvian",291,"visa","the whole"
"Latvian",292,"nebūs","will"
"Latvian",293,"tikko","just"
"Latvian",294,"ceru","hope"
"Latvian",295,"palīdzēt","help"
"Latvian",296,"asv","U.S."
"Latvian",297,"skaidrs","clear"
"Latvian",298,"gada","annual"
"Latvian",299,"velns","devil"
"Latvian",300,"klausies","Hear"
"Latvian",301,"gribēju","I wanted to"
"Latvian",302,"droši","surely"
"Latvian",303,"dienas","daily"
"Latvian",304,"zina","Know"
"Latvian",305,"sveiki","hello"
"Latvian",306,"tādēļ","therefore"
"Latvian",307,"jüs","you"
"Latvian",308,"mašīnu","machine"
"Latvian",309,"tavas","your"
"Latvian",310,"miris","dead"
"Latvian",311,"tālāk","on"
"Latvian",312,"skaties","watch"
"Latvian",313,"galā","deal"
"Latvian",314,"liels","great"
"Latvian",315,"bērni","children"
"Latvian",316,"gatavs","ready"
"Latvian",317,"vēlies","You want to"
"Latvian",318,"ļauj","allows"
"Latvian",319,"gadā","per year"
"Latvian",320,"priekšā","ahead"
"Latvian",321,"pasaulē","World"
"Latvian",322,"patiešām","indeed"
"Latvian",323,"mazliet","a little"
"Latvian",324,"vieta","place"
"Latvian",325,"beidz","ends"
"Latvian",326,"lejā","down"
"Latvian",327,"manā","my"
"Latvian",328,"dzīve","life"
"Latvian",329,"vēlāk","later"
"Latvian",330,"savus","their"
"Latvian",331,"šie","these"
"Latvian",332,"zemes","terrestrial"
"Latvian",333,"gribētu","would"
"Latvian",334,"roku","hand"
"Latvian",335,"vajadzīgs","necessary"
"Latvian",336,"vārdu","name"
"Latvian",337,"nemaz","nothing"
"Latvian",338,"varat","can"
"Latvian",339,"vajadzēja","should"
"Latvian",340,"nedaudz","a little"
"Latvian",341,"dara","does"
"Latvian",342,"tikt","be"
"Latvian",343,"pāri","over"
"Latvian",344,"ūdens","water"
"Latvian",345,"ātrāk","faster"
"Latvian",346,"grūti","difficult"
"Latvian",347,"kura","which"
"Latvian",348,"šovakar","tonight"
"Latvian",349,"doties","go"
"Latvian",350,"vismaz","at least"
"Latvian",351,"durvis","door"
"Latvian",352,"atceries","Remember"
"Latvian",353,"ņem","take"
"Latvian",354,"vietu","location"
"Latvian",355,"redzējis","seen"
"Latvian",356,"redzu","see it"
"Latvian",357,"jāiet","Go"
"Latvian",358,"cilvēkus","people"
"Latvian",359,"nevari","can not"
"Latvian",360,"kopš","since"
"Latvian",361,"lieta","thing"
"Latvian",362,"saprotu","understand"
"Latvian",363,"pāris","couple"
"Latvian",364,"biji","were"
"Latvian",365,"laba","good"
"Latvian",366,"cauri","through"
"Latvian",367,"saku","say"
"Latvian",368,"rīt","tomorrow"
"Latvian",369,"puiši","Guys"
"Latvian",370,"vecais","old"
"Latvian",371,"vaļā","open"
"Latvian",372,"šejienes","here"
"Latvian",373,"drīz","soon"
"Latvian",374,"a","a"
"Latvian",375,"jādara","do"
"Latvian",376,"teici","said"
"Latvian",377,"nesaprotu","do not understand"
"Latvian",378,"runāt","talk"
"Latvian",379,"nakti","night"
"Latvian",380,"redzēju","Saw"
"Latvian",381,"pasaki","say"
"Latvian",382,"darbs","work"
"Latvian",383,"cits","other"
"Latvian",384,"diena","day"
"Latvian",385,"labu","good"
"Latvian",386,"pilnīgi","completely"
"Latvian",387,"paliec","Stay"
"Latvian",388,"kaa","kaa"
"Latvian",389,"nopietni","seriously"
"Latvian",390,"bērns","child"
"Latvian",391,"divas","two"
"Latvian",392,"pašu","same"
"Latvian",393,"sava","its"
"Latvian",394,"sveika","hello"
"Latvian",395,"vienalga","whatever"
"Latvian",396,"nauda","money"
"Latvian",397,"ceļu","road"
"Latvian",398,"kādas","the"
"Latvian",399,"tai","it"
"Latvian",400,"nedomāju","I do not think"
"Latvian",401,"mārtij","MART"
"Latvian",402,"abi","both"
"Latvian",403,"nekādu","no"
"Latvian",404,"nespēju","failure"
"Latvian",405,"ei","hoy"
"Latvian",406,"izdarīt","do"
"Latvian",407,"garām","past"
"Latvian",408,"pirmais","first"
"Latvian",409,"atrast","find"
"Latvian",410,"vēlos","I want to"
"Latvian",411,"lietu","Affairs"
"Latvian",412,"dzīves","Life"
"Latvian",413,"mājas","home"
"Latvian",414,"gadiem","years"
"Latvian",415,"dzīvot","live"
"Latvian",416,"vietas","site"
"Latvian",417,"runāju","talking"
"Latvian",418,"atvaino","sorry"
"Latvian",419,"būsi","d"
"Latvian",420,"nogalināt","kill"
"Latvian",421,"vēlreiz","again"
"Latvian",422,"sieviete","woman"
"Latvian",423,"caur","through"
"Latvian",424,"palikt","stay"
"Latvian",425,"laukā","field"
"Latvian",426,"pati","itself"
"Latvian",427,"kādreiz","ever"
"Latvian",428,"klāt","present"
"Latvian",429,"acis","eyes"
"Latvian",430,"tiks","will"
"Latvian",431,"diezgan","rather"
"Latvian",432,"doktor","Doctor"
"Latvian",433,"iespēja","opportunity"
"Latvian",434,"gluži","quite"
"Latvian",435,"pīter","Peter"
"Latvian",436,"vienīgais","only"
"Latvian",437,"mieru","peace"
"Latvian",438,"kādam","what"
"Latvian",439,"sieva","wife"
"Latvian",440,"džon","Jon"
"Latvian",441,"turpini","continue"
"Latvian",442,"sirds","heart"
"Latvian",443,"bērnu","child"
"Latvian",444,"mamma","mummy"
"Latvian",445,"otru","other"
"Latvian",446,"reiz","once"
"Latvian",447,"ceļā","way"
"Latvian",448,"nevienam","no"
"Latvian",449,"nost","off"
"Latvian",450,"paliek","remains"
"Latvian",451,"šobrīd","now"
"Latvian",452,"nolādēts","fucking"
"Latvian",453,"dzīvību","Life"
"Latvian",454,"draugi","friends"
"Latvian",455,"šiem","these"
"Latvian",456,"suns","dog"
"Latvian",457,"o","o"
"Latvian",458,"nepatīk","do not like"
"Latvian",459,"vinjsh","vinjsh"
"Latvian",460,"galvu","head"
"Latvian",461,"saviem","their"
"Latvian",462,"daži","some"
"Latvian",463,"mazais","small"
"Latvian",464,"daļa","share"
"Latvian",465,"hallo","hallo"
"Latvian",466,"valsts","country"
"Latvian",467,"pasaule","world"
"Latvian",468,"kurā","which"
"Latvian",469,"brauc","driven"
"Latvian",470,"dr","Dr."
"Latvian",471,"meitene","girl"
"Latvian",472,"kļūst","becomes"
"Latvian",473,"apkārt","around"
"Latvian",474,"vēlas","want"
"Latvian",475,"mister","Mister"
"Latvian",476,"dienā","day"
"Latvian",477,"notiks","will"
"Latvian",478,"nāves","dying"
"Latvian",479,"dzīvo","living"
"Latvian",480,"kuri","which"
"Latvian",481,"pirmo","first"
"Latvian",482,"ejiet","go"
"Latvian",483,"sievietes","Women"
"Latvian",484,"mašīna","machine"
"Latvian",485,"iesim","go"
"Latvian",486,"strādā","working"
"Latvian",487,"nogalināja","killed"
"Latvian",488,"slikti","bad"
"Latvian",489,"atvainojos","sorry"
"Latvian",490,"jēzus","Jesus"
"Latvian",491,"māja","house"
"Latvian",492,"īsti","not really"
"Latvian",493,"darba","working"
"Latvian",494,"daru","I do"
"Latvian",495,"zem","below"
"Latvian",496,"sapratu","realized"
"Latvian",497,"vīru","husband"
"Latvian",498,"kä","that"
"Latvian",499,"visā","throughout"
"Latvian",500,"šos","these"
"Latvian",501,"tavā","your"
"Latvian",502,"esot","is"
"Latvian",503,"rīta","morning"
"Latvian",504,"māte","mother"
"Latvian",505,"mīļā","dear"
"Latvian",506,"parasti","usually"
"Latvian",507,"dzirdēju","I heard"
"Latvian",508,"tādas","the"
"Latvian",509,"vinji","Vinje"
"Latvian",510,"šim","this"
"Latvian",511,"nevienu","no"
"Latvian",512,"aizveries","shut the fuck up"
"Latvian",513,"taa","taa"
"Latvian",514,"roze","rose"
"Latvian",515,"jūtos","I feel"
"Latvian",516,"gribat","want"
"Latvian",517,"dzīvs","alive"
"Latvian",518,"svarīgi","important"
"Latvian",519,"tālu","far"
"Latvian",520,"spēlē","game"
"Latvian",521,"mājā","in the house"
"Latvian",522,"pusi","half"
"Latvian",523,"vārdā","The"
"Latvian",524,"tām","the"
"Latvian",525,"laipni","kindly"
"Latvian",526,"māju","house"
"Latvian",527,"the","the"
"Latvian",528,"kuras","which"
"Latvian",529,"hey","hey"
"Latvian",530,"patiesi","indeed"
"Latvian",531,"liec","put"
"Latvian",532,"mierā","peace"
"Latvian",533,"viegli","easily"
"Latvian",534,"citi","other"
"Latvian",535,"vajadzēs","need"
"Latvian",536,"kādi","what"
"Latvian",537,"pasauli","World"
"Latvian",538,"palīdzi","help"
"Latvian",539,"mammu","Mom"
"Latvian",540,"varēja","could"
"Latvian",541,"satikt","meet"
"Latvian",542,"piedodiet","Sorry"
"Latvian",543,"dok","doc"
"Latvian",544,"zemē","down"
"Latvian",545,"kungi","Gentlemen"
"Latvian",546,"vaina","fault"
"Latvian",547,"pietiek","sufficient"
"Latvian",548,"ieroci","Weapon"
"Latvian",549,"dažas","some"
"Latvian",550,"tuvu","close"
"Latvian",551,"jauks","nice"
"Latvian",552,"piemēram","for example"
"Latvian",553,"vispār","generally"
"Latvian",554,"puika","boy"
"Latvian",555,"mees","mees"
"Latvian",556,"prieks","pleasure"
"Latvian",557,"vinu","him"
"Latvian",558,"kādā","in"
"Latvian",559,"sen","long"
"Latvian",560,"gadījumā","in case"
"Latvian",561,"šādi","thus"
"Latvian",562,"liela","high"
"Latvian",563,"frodo","frodo"
"Latvian",564,"jaunu","new"
"Latvian",565,"beidzot","finally"
"Latvian",566,"nakts","night"
"Latvian",567,"ūdeni","water"
"Latvian",568,"nomierinies","calm down"
"Latvian",569,"uzmanīgi","carefully"
"Latvian",570,"forši","cool"
"Latvian",571,"izskaties","look"
"Latvian",572,"sievu","wife"
"Latvian",573,"minūtes","minutes"
"Latvian",574,"atā","bye"
"Latvian",575,"nedrīkst","not"
"Latvian",576,"ha","ha"
"Latvian",577,"vispirms","first"
"Latvian",578,"traks","crazy"
"Latvian",579,"brālis","brother"
"Latvian",580,"sāka","started"
"Latvian",581,"bankas","Bank"
"Latvian",582,"tepat","here"
"Latvian",583,"sasodīts","damned"
"Latvian",584,"katrs","each"
"Latvian",585,"pēdējā","last"
"Latvian",586,"manuprāt","I think"
"Latvian",587,"dzirdi","Hear"
"Latvian",588,"atrodas","In"
"Latvian",589,"patiesību","the truth"
"Latvian",590,"šai","this"
"Latvian",591,"dievam","God"
"Latvian",592,"pavisam","completely"
"Latvian",593,"pirmā","first"
"Latvian",594,"vinju","Vinje"
